132.170191	30.469097	08484084+3028087	15.923	0.071	15.289	0.086	15.144	0.119
132.176627	30.43244	08484239+3025567	16.887	0.156	16.488	0.297	16.032	0.27
132.177836	30.445118	08484268+3026424	15.918	0.084	15.28	0.106	15.018	0.101
132.185312	30.431719	08484447+3025541	15.922	0.067	15.638	0.123	15.545	0.186
132.18762	30.436323	08484502+3026107	16.781	0.181	15.996		14.99	0
136.090107	38.734375	09042162+3844037	15.247	0.053	14.894	0.085	14.951	0.138
136.094121	38.703442	09042258+3842123	13.103	0.021	12.707	0.021	12.684	0.027
136.096542	38.711922	09042317+3842429	14.147	0.029	13.46	0.03	13.231	0.037
136.099573	38.708427	09042389+3842303	15.098	0.046	14.746	0.072	14.85	0.127
136.124918	38.697205	09042998+3841499	14.112	0.028	13.643	0.034	13.492	0.04
136.127495	38.749973	09043059+3844599	11.772	0.019	11.297	0.016	11.199	0.02
136.132523	38.71949	09043180+3843101	14.472	0.03	13.948	0.041	14.004	0.06
136.732968	39.621288	09065591+3937166	17.451	0.273	16.495	0.262	15.855	0.207
136.757584	39.631981	09070182+3937551	16.354	0.107	15.399		15.35	0
136.768858	39.616932	09070452+3937009	13.834	0.025	13.252	0.024	13.016	0.024
136.784614	39.589111	09070830+3935207	15.13	0.043	14.708	0.06	14.56	0.067
136.78996	39.611702	09070959+3936421	13.606	0.024	12.961	0.023	12.848	0.025
136.796462	39.569611	09071115+3934105	16.72	0.136	15.708		15.832	0
136.803933	39.593117	09071294+3935352	16.425	0.102	15.826	0.144	15.773	0.189
136.830431	39.590809	09071930+3935269	15.734	0.063	15.355	0.095	14.922	0.088
136.836018	39.566544	09072064+3933595	16.985	0.17	15.981	0.169	16.072	0.246
136.839917	39.612881	09072158+3936463	16.574	0.125	15.305		15.177	0.12
136.842274	39.636356	09072214+3938108	16.114	0.09	15.552	0.128	14.868	0.103
136.846055	39.598038	09072305+3935529	15.734	0.062	15.364	0.095	15.165	0.105
136.851434	39.585861	09072434+3935090	16.139	0.082	15.725	0.141	15.568	0.16
136.854006	39.579182	09072496+3934450	16.032	0.078	15.528	0.111	15.284	0.122
136.868364	39.6152	09072840+3936547	14.087	0.026	13.757	0.03	13.718	0.034
137.759617	55.00639	09110230+5500230	15.523	0.088	15.126	0.13	14.406	0.098
137.78351	55.024757	09110804+5501291	13.644	0.026	13.104	0.036	12.886	0.028
137.786112	55.028221	09110866+5501415	15.119	0.048	14.692	0.068	14.502	0.084
137.809811	55.030842	09111435+5501510	15.754	0.087	15.051	0.094	14.887	0.113
137.82882	55.010704	09111891+5500385	15.16	0.053	14.912	0.077	14.906	0.129
137.840635	55.015881	09112175+5500571	13.872	0.03	13.191	0.036	12.897	0.028
137.842997	55.000874	09112231+5500031	15.584	0.07	14.764	0.076	14.638	0.096
137.845705	55.027107	09112296+5501375	15.354	0.058	15.005	0.089	15.135	0.149
137.952543	6.556185	09114861+0633222	15.593	0.109	14.955	0.115	14.426	0.114
137.960215	6.584474	09115045+0635041	16.511	0.147	15.794		15.141	0
137.962549	6.589375	09115101+0635217	15.821	0.085	15.136	0.083	14.722	0.109
137.962697	6.563208	09115104+0633475	15.542	0.073	15.147	0.095	14.767	0.115
137.964232	6.594219	09115141+0635391	16.598	0.171	15.763	0.144	15.169	0
137.989943	6.602111	09115758+0636075	13.635	0.024	13.198	0.029	13.161	0.035
138.001071	6.568772	09120025+0634075	15.926	0.095	15.321	0.109	15.211	0.199
138.004742	6.578514	09120113+0634426	16.782	0.184	15.686	0.133	15.807	0
140.440714	32.113762	09214577+3206495	15.128	0.042	14.68	0.061	14.678	0.108
140.466924	32.124886	09215206+3207295	15.649	0.065	14.935	0.078	14.962	0.129
140.472797	32.095058	09215347+3205422	16.747	0.164	15.774	0.154	15.665	0.262
140.485436	32.155277	09215650+3209189	15.674	0.061	15.049	0.078	14.675	0.104
140.505282	32.179325	09220126+3210455	14.54	0.031	14.231	0.043	14.108	0.071
140.515363	32.113247	09220368+3206476	14.103	0.026	13.799	0.035	13.754	0.05
140.516491	32.170467	09220395+3210136	15.398	0.054	14.726	0.059	14.658	0.113
140.523641	32.136814	09220567+3208125	16.563	0.133	15.886	0.172	15.668	0
141.738928	5.670824	09265734+0540149	13.978	0.036	13.695	0.041	13.6	0.054
141.751951	5.639436	09270046+0538219	13.841	0.028	13.472	0.041	13.433	0.05
141.756846	5.612886	09270164+0536463	12.948	0.026	12.637	0.027	12.577	0.033
143.135458	32.638947	09323250+3238202	16.781	0.159	16.249	0.23	16.21	0
143.135641	49.946327	09323255+4956467	11.24	0.023	11.005	0.026	10.968	0.02
143.135888	49.961761	09323261+4957423	12.596	0.025	12.246	0.024	12.194	0.024
143.136231	49.936264	09323269+4956105	15.119	0.047	14.601	0.064	14.197	0.065
143.148125	49.928242	09323555+4955416	16.338	0.107	15.943	0.172	15.512	0
143.151231	49.920483	09323629+4955137	16.768	0.152	16.524	0.265	15.605	0
143.161647	32.602432	09323879+3236087	15.469	0.057	14.949	0.073	14.838	0.127
143.170971	32.612862	09324103+3236463	16.512	0.121	15.83	0.15	15.905	0
143.177088	32.607334	09324250+3236264	14.335	0.031	13.96	0.034	14.076	0.07
143.177834	49.961185	09324268+4957402	16.855	0.151	15.877	0.147	15.679	0
143.18062	49.945568	09324334+4956440	16.798	0.158	15.873	0.182	15.403	0.175
143.180984	49.987827	09324343+4959161	13.002	0.023	12.705	0.022	12.624	0.027
143.190287	49.908741	09324566+4954314	16.04	0.07	15.326	0.097	14.997	0.117
143.192164	49.962776	09324611+4957459	15.857	0.063	15.094	0.074	14.806	0.095
143.205622	49.946911	09324934+4956488	15.396	0.045	14.684	0.052	14.466	0.073
143.208809	49.93121	09325011+4955523	10.531	0.025	10.2	0.023	10.142	0.022
143.225661	49.957798	09325415+4957280	13.718	0.026	13.435	0.026	13.437	0.032
143.287917	16.396973	09330910+1623491	16.818	0.15	16.685	0.269	16.287	0
143.302967	16.420389	09331271+1625134	15.606	0.058	14.887	0.06	14.707	0.073
143.313936	16.40955	09331534+1624343	16.675	0.132	16.207	0.181	15.942	0.231
143.320334	16.417543	09331688+1625031	15.558	0.053	14.905	0.056	14.824	0.083
143.32115	16.414738	09331707+1624530	16.73	0.147	16.265	0.184	16.18	0.291
143.323099	16.413752	09331754+1624495	17.253	0.221	16.574	0.247	15.598	0.173
143.326527	16.423862	09331836+1625259	15.599	0.058	15.03	0.065	14.735	0.083
143.32972	16.374767	09331913+1622291	16.525	0.112	16.5	0.226	15.489	0
143.339994	16.391779	09332159+1623304	15.026	0.037	14.755	0.06	14.521	0.066
143.347677	16.414812	09332344+1624533	17.049	0.172	15.991	0.146	15.815	0.2
143.34791	16.391712	09332349+1623301	16.48	0.113	15.79	0.125	15.736	0.188
143.372172	16.383429	09332932+1623003	14.238	0.029	13.618	0.029	13.487	0.035
143.389859	16.416407	09333356+1624590	16.905	0.171	15.907	0.143	15.468	0.156
143.3971	16.40037	09333530+1624013	17.009		16.103		15.481	0.15
144.246342	-1.41747	09365912-0125028	12.422	0.027	12.094	0.032	12.06	0.034
144.248426	-1.417578	09365962-0125032	14.851	0.051	14.2	0.057	14.136	0.072
144.259124	-1.445852	09370218-0126450	14.795	0.039	14.191	0.042	14.096	0.072
144.274885	-1.39896	09370597-0123562	14.431	0.03	13.894	0.04	13.748	0.058
144.282182	-1.43475	09370772-0126051	14.819	0.033	14.222	0.042	14.273	0.081
144.283873	-1.404266	09370812-0124153	16.185	0.12	15.272	0.118	14.726	0.121
144.290727	-1.415809	09370977-0124569	14.177	0.026	13.751	0.032	13.66	0.048
146.904171	39.503109	09473700+3930111	11.311	0.021	10.93	0.016	10.851	0.018
146.933313	39.50753	09474399+3930271	11.06	0.022	10.827	0.016	10.766	0.018
146.934607	39.494808	09474430+3929413	16.401	0.114	15.326		15.805	0.25
146.953705	39.496452	09474888+3929472	16.262	0.118	15.443	0.145	15.268	0.17
149.229833	37.414204	09565515+3724511	14.265	0.03	13.845	0.034	13.717	0.041
149.235138	37.448807	09565643+3726557	15.563	0.056	14.941	0.071	14.841	0.099
149.253093	37.480686	09570074+3728504	16.564	0.13	15.846		16.121	0.313
149.271049	37.460327	09570505+3727371	16.722	0.15	16.177	0.229	15.836	0.235
149.285425	37.434189	09570850+3726030	16.424	0.106	15.67	0.135	15.459	0.17
